company_fyi,ticker,confidence,status,period,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,ticker_edgar,ticker_yfinance,yf_name,cik,ai_mentioned,ai_evidence,listing_region,benchmark_index,event_study_usable,exclusion_reason
Bukalapak,5E9.F,MEDIUM,READY,post_genai,2023-08-09,,,,Retail,Indonesia,https://www.techinasia.com/bukalapak-conducts-new-round-of-layoffs,yfinance_only,,5E9.F,"BUKALAPAK COM TBK, PT         R",,0,,INTL,^GDAXI,True,illiquid_many_zero_returns;
Thinkific,5S0A.F,MEDIUM,READY,pre_genai,2022-03-29,,100.0,20%,Education,Canada,https://betakit.com/following-2021-losses-thinkific-to-lay-off-100-employees/,yfinance_only,,5S0A.F,Thinkific Labs Inc.           R,,0,,INTL,^GDAXI,False,insufficient_pre_event_history
Thinkific,5S0A.F,MEDIUM,READY,pre_genai,2022-12-05,,,,Education,Canada,https://techcouver.com/2022/12/05/rebound-thinkific-labs-layoffs/,yfinance_only,,5S0A.F,Thinkific Labs Inc.           R,,0,,INTL,^GDAXI,True,
OnDeck,7360.T,NONE,NO_TICKER,pre_genai,2020-07-08,,,,Finance,United States,https://debanked.com/2020/07/layoffs-at-ondeck/,yfinance_only,,7360.T,ONDECK CO LTD,,0,,INTL,^N225,False,wrong_ticker_match_japanese_co
Enjoy,7760.TWO,NONE,NO_TICKER,pre_genai,2022-06-30,,400.0,18%,Retail,United States,https://news.crunchbase.com/public/bankruptcy-enjoy-apple-ron-johnson/,yfinance_only,,7760.TWO,ENJOY,,0,"[FALSE_POSITIVE_IRRELEVANT] [WEAK] ...tup Funding Posts Strongest Quarter Since Q2 2022 With A Third Going To Massive OpenAI Deal April 3, 2025 7 Min Read 67.1K Followers Follow us on Facebook 33.4K Follo...",INTL,^GSPC,False,wrong_ticker_match_taiwanese_co
888,8881.T,NONE,NO_TICKER,post_genai,2024-01-11,,,,Consumer,Israel,https://www.calcalistech.com/ctechnews/article/skbqy9a00p,yfinance_only,,8881.T,NISSHIN GROUP HLDGS CO LTD,,0,,INTL,^N225,False,wrong_ticker_match_nisshin_group
Superloop,9SL.F,MEDIUM,READY,pre_genai,2020-08-24,,30.0,,Infrastructure,Australia,https://www.arnnet.com.au/article/682373/superloop-reduces-losses-30-workers-laid-off-amid-covid-19/,yfinance_only,,9SL.F,Superloop Ltd.                R,,0,,INTL,^GDAXI,True,
Apple,AAPL,MEDIUM,READY,post_genai,2023-04-03,,,,Retail,United States,https://www.bloomberg.com/news/articles/2023-04-03/apple-to-make-small-number-of-job-cuts-in-some-corporate-retail-teams#xj4y7vzkg,yfinance_only,,AAPL,Apple Inc.,,0,,US,^GSPC,True,
Apple,AAPL,MEDIUM,READY,post_genai,2024-02-27,,,,Transportation,United States,https://techcrunch.com/2024/02/27/apple-cancels-electric-car-project-titan/,yfinance_only,,AAPL,Apple Inc.,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Airbnb,ABNB,MEDIUM,READY,post_genai,2023-03-03,,30.0,,Travel,United States,https://www.bloomberg.com/news/articles/2023-03-03/airbnb-layoffs-hit-recruiting-staff-even-as-it-selectively-hires,yfinance_only,,ABNB,"Airbnb, Inc.",,0,,US,^GSPC,True,
Absci,ABSI,MEDIUM,READY,pre_genai,2022-08-09,,40.0,,Healthcare,Canada,https://www.absci.com/message-from-ceo-08-09-2022/,yfinance_only,,ABSI,Absci Corporation,,0,,US,^GSPC,True,
Absci,ABSI,MEDIUM,READY,post_genai,2023-09-05,,30.0,15%,Healthcare,United States,https://www.geekwire.com/2023/biotech-company-absci-lays-off-30-employees-about-15-of-staff/,yfinance_only,,ABSI,Absci Corporation,,0,,US,^GSPC,True,
Aurora,ACB,MEDIUM,READY,post_genai,2024-01-24,,,3%,Transportation,United States,https://techcrunch.com/2024/01/24/self-driving-vehicle-company-aurora-cuts-3-of-its-workforce/,yfinance_only,,ACB,Aurora Cannabis Inc.,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Adobe,ADBE,MEDIUM,READY,pre_genai,2022-12-06,,100.0,,Marketing,United States,https://www.bloomberg.com/news/articles/2022-12-06/adobe-cuts-100-jobs-concentrated-in-sales-as-tech-tightens-belt,yfinance_only,,ADBE,Adobe Inc.,,0,,US,^GSPC,True,
Analog Devices,ADI,MEDIUM,READY,post_genai,2023-12-13,,111.0,,Manufacturing,United States,https://www.bizjournals.com/sanjose/news/2023/12/13/layoffs-come-to-analog-devices-as-111.html,yfinance_only,,ADI,"Analog Devices, Inc.",,0,,US,^GSPC,True,
Adaptive Biotechnologies,ADPT,MEDIUM,READY,pre_genai,2022-03-08,,100.0,12%,Healthcare,United States,https://www.geekwire.com/2022/adaptive-biotechnologies-lays-off-about-100-people-12-of-headcount-to-streamline-our-workforce/,yfinance_only,,ADPT,Adaptive Biotechnologies Corpor,,0,,US,^GSPC,True,
Autodesk,ADSK,HIGH,READY,post_genai,2023-02-02,2025-02-27,250.0,2%,Other,United States,https://www.bloomberg.com/news/articles/2023-02-03/autodesk-layoffs-hit-250-jobs-joining-tech-industry-peers,EDGAR_exact,ADSK,ADSK,"Autodesk, Inc.",769397.0,0,,US,^GSPC,True,
Autodesk,ADSK,HIGH,READY,post_genai,2025-02-27,2025-02-27,1350.0,9%,Other,United States,https://www.cnbc.com/2025/02/27/autodesk-says-it-will-cut-1350-employees.html,EDGAR_exact,ADSK,ADSK,"Autodesk, Inc.",769397.0,0,,US,^GSPC,True,
Autodesk,ADSK,HIGH,READY,post_genai,2026-01-22,2025-02-27,1000.0,7%,Other,United States,https://www.reuters.com/business/world-at-work/autodesk-lay-off-about-7-workforce-2026-01-22/,EDGAR_exact,ADSK,ADSK,"Autodesk, Inc.",769397.0,0,,US,^GSPC,False,insufficient_post_event_data
AEye,AEYE,MEDIUM,READY,post_genai,2023-03-28,2024-09-03,46.0,33%,Transportation,United States,https://investors.aeye.ai/node/8921/html,EDGAR_exact,,AEYE,"AudioEye, Inc.",1818644.0,0,,US,^GSPC,True,
Affirm,AFRM,MEDIUM,READY,pre_genai,2022-11-03,,,1%,Finance,United States,https://www.theinformation.com/briefings/e-commerce-layoff-tally-mounts-with-faire-affirm-cuts,yfinance_only,,AFRM,"Affirm Holdings, Inc.",,0,,US,^GSPC,True,
Affirm,AFRM,MEDIUM,READY,post_genai,2024-02-21,,60.0,,Finance,United States,https://bnnbreaking.com/finance-nav/affirms-pittsburgh-layoffs-a-tale-of-corporate-strategy-and-employee-impact,yfinance_only,,AFRM,"Affirm Holdings, Inc.",,0,,US,^GSPC,True,
Akamai,AKAM,MEDIUM,READY,post_genai,2023-05-09,,290.0,3%,Security,United States,https://www.bizjournals.com/boston/news/2023/05/09/akamai-cuts-global-workforce-2023.html,yfinance_only,,AKAM,"Akamai Technologies, Inc.",,0,,US,^GSPC,True,
Akamai,AKAM,MEDIUM,READY,post_genai,2024-11-07,,250.0,2%,Security,United States,https://www.bizjournals.com/boston/news/2024/11/07/akamai-layoffs-2024.html,yfinance_only,,AKAM,"Akamai Technologies, Inc.",,0,,US,^GSPC,True,
Applied Material,AMAT,MEDIUM,READY,post_genai,2025-10-23,,1400.0,4%,Manufacturing,United States,https://www.bloomberg.com/news/articles/2025-10-23/applied-materials-to-cut-4-of-global-staff-after-sales-slow,yfinance_only,,AMAT,"Applied Materials, Inc.",,0,,US,^GSPC,True,
AMD,AMD,MEDIUM,READY,post_genai,2024-11-13,,1000.0,4%,Hardware,United States,https://www.techopedia.com/news/amd-layoffs-amid-mixed-earnings-and-intel-merger-speculation,yfinance_only,,AMD,"Advanced Micro Devices, Inc.",,0,,US,^GSPC,True,
Amplitude,AMPL,MEDIUM,READY,post_genai,2023-04-05,,99.0,13%,Data,United States,https://amplitude.com/blog/team-update,yfinance_only,,AMPL,"Amplitude, Inc.",,0,,US,^GSPC,True,
Amazon,AMZN,MEDIUM,READY,pre_genai,2022-10-28,,150.0,,Retail,United States,https://www.geekwire.com/2022/amazon-makes-staff-cuts-at-amp-the-app-it-launched-this-year-to-reimagine-radio/,yfinance_only,,AMZN,"Amazon.com, Inc.",,0,,US,^GSPC,True,
Amazon,AMZN,MEDIUM,READY,post_genai,2025-01-29,,,,Retail,United States,https://www.bloomberg.com/news/articles/2025-01-29/amazon-cuts-dozens-of-corporate-jobs-in-latest-round-of-layoffs,yfinance_only,,AMZN,"Amazon.com, Inc.",,0,,US,^GSPC,True,
Angi,ANGI,MEDIUM,READY,post_genai,2026-01-07,,350.0,,Consumer,United States,https://ir.angi.com/node/12951/html,yfinance_only,,ANGI,Angi Inc.,,0,,US,^GSPC,False,insufficient_post_event_data
AppLovin,APP,MEDIUM,READY,pre_genai,2022-06-27,,300.0,12%,Marketing,United States,https://www.bizjournals.com/sanjose/news/2022/06/29/applovin-lays-off-300-workers-report.html,yfinance_only,,APP,Applovin Corporation,,0,,US,^GSPC,True,
AppLovin,APP,MEDIUM,READY,post_genai,2024-08-15,,61.0,,Marketing,United States,https://www.siliconvalley.com/2024/08/19/economy-tech-jobs-layoff-south-bay-silicon-valley-biotech-internet/,yfinance_only,,APP,Applovin Corporation,,0,,US,^GSPC,True,
AppFolio,APPF,HIGH,READY,post_genai,2023-05-22,2025-01-30,62.0,,Real Estate,United States,https://www.pacbiztimes.com/2023/05/22/appfolio-lays-off-62-people/,EDGAR_exact,APPF,APPF,"AppFolio, Inc.",1433195.0,0,,US,^GSPC,True,
Aptiv,APTV,MEDIUM,READY,post_genai,2024-02-20,,250.0,,Transportation,Poland,"https://wyborcza.biz/biznes/7,159911,30719165,w-pol-godziny-zwolnili-250-osob-dostal-godzine-na-spakowanie.html?disableRedirects=true",yfinance_only,,APTV,Aptiv PLC,,0,,US,^GSPC,True,
Arm Holdings,ARM,MEDIUM,READY,post_genai,2023-12-18,,70.0,,Hardware,China,https://www.bloomberg.com/news/articles/2023-12-18/arm-lays-off-over-70-engineers-in-china-relocating-roles,yfinance_only,,ARM,Arm Holdings plc,,0,,US,^GSPC,False,insufficient_pre_event_history
Arrival,ARVLF,MEDIUM,READY,pre_genai,2022-07-13,,,30%,Transportation,United Kingdom,https://techcrunch.com/2022/07/13/arrival-to-slash-costs-cut-up-to-30-of-workforce-to-meet-on-ev-van-production-target/,yfinance_only,,ARVLF,Arrival,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,illiquid_many_zero_returns;
Arrival,ARVLF,MEDIUM,READY,post_genai,2023-10-05,,,25%,Transportation,United Kingdom,https://techcrunch.com/2023/10/10/cash-strapped-ev-maker-arrival-lays-off-yet-more-workers/,yfinance_only,,ARVLF,Arrival,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,illiquid_many_zero_returns;
Arrival,ARVLF,MEDIUM,READY,post_genai,2025-03-10,,,100%,Transportation,United Kingdom,https://sifted.eu/articles/arrival-sales-collapse-news,yfinance_only,,ARVLF,Arrival,,0,,US,^GSPC,True,illiquid_many_zero_returns;
Asana,ASAN,MEDIUM,READY,pre_genai,2022-11-15,,180.0,9%,Other,United States,https://www.linkedin.com/posts/anneraimondi_earlier-today-we-shared-the-incredibly-difficult-activity-6998297745270718465-a_MV/,yfinance_only,,ASAN,"Asana, Inc.",,0,,US,^GSPC,True,
Asana,ASAN,MEDIUM,READY,post_genai,2025-02-04,,100.0,,Other,United States,Internal memo,yfinance_only,,ASAN,"Asana, Inc.",,0,,US,^GSPC,True,
ASML,ASML,MEDIUM,READY,post_genai,2026-01-28,,1700.0,,Hardware,Netherlands,https://www.asml.com/en/news/press-releases/2026/strengthening-focus-on-engineering-and-innovation,yfinance_only,,ASML,ASML Holding N.V. - New York Re,,0,,US,^GSPC,False,insufficient_post_event_data
AudioCodes,AUDC,MEDIUM,READY,post_genai,2023-05-09,,80.0,6%,Other,Israel,https://www.calcalistech.com/ctechnews/article/hjnggpd43,yfinance_only,,AUDC,AudioCodes Ltd.,,1,"[WEAK] ...for Microsoft Teams selected by Enablis Take this down Mia: Audiocodes provides automated note-taking for Microsoft Teams users In Pivot, AudioCodes to Pay Out Dividends...",US,^GSPC,True,
Broadcom,AVGO,MEDIUM,READY,post_genai,2025-10-17,,247.0,,Hardware,United States,https://www.businessinsider.com/broadcom-layoffs-rifs-cuts-sales-staff-ai-expansion-2025-10,yfinance_only,,AVGO,Broadcom Inc.,,0,,US,^GSPC,True,
Astra,AZN,MEDIUM,READY,pre_genai,2022-11-08,,,16%,Aerospace,United States,https://www.linkedin.com/posts/chrisckemp_today-we-made-the-difficult-decision-to-activity-6995868932138033153-knfZ/,yfinance_only,,AZN,AstraZeneca PLC,,0,,US,^GSPC,True,
Astra,AZN,MEDIUM,READY,post_genai,2023-08-04,,,25%,Aerospace,United States,https://techcrunch.com/2023/08/04/astra-lays-off-25-of-workforce-reallocates-engineers-in-an-effort-to-fight-dwindling-cash-reserves/,yfinance_only,,AZN,AstraZeneca PLC,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Bark,BARK,MEDIUM,READY,post_genai,2023-02-09,2023-11-08,126.0,12%,Retail,United States,https://investors.bark.co/news/news-details/2023/BARK-Reports-Third-Quarter-Fiscal-Year-2023-Results/default.aspx,EDGAR_exact,,BARK,"BARK, Inc.",1819574.0,0,,US,^GSPC,True,
BigBear.ai,BBAI,MEDIUM,READY,pre_genai,2022-09-08,2025-03-06,,7%,Data,United States,https://www.bizjournals.com/baltimore/news/2022/09/08/columbia-bigbear-ai-layoff-staff-cash-flow-issues.html,EDGAR_exact,,BBAI,"BigBear.ai, Inc.",1836981.0,0,,US,^GSPC,True,
Butterfly Network,BFLY,MEDIUM,READY,pre_genai,2022-08-02,2023-01-11,,10%,Healthcare,United States,Internal memo,EDGAR_exact,,BFLY,"Butterfly Network, Inc.",1804176.0,0,,US,^GSPC,True,
BigCommerce,BIGC,HIGH,DELISTED,pre_genai,2022-12-15,2023-11-08,180.0,13%,Retail,United States,https://www.marketwatch.com/story/bigcommerce-to-lay-off-13-of-workforce-271671103074,EDGAR_exact,BIGC,BI1.MU,Commerce.com Inc.             R,1626450.0,0,,US,^GSPC,False,
BigCommerce,BIGC,HIGH,DELISTED,post_genai,2023-11-08,2023-11-08,,7%,Retail,United States,https://www.pymnts.com/news/ecommerce/2023/bigcommerce-cuts-staff-amid-ecommerce-headwinds/,EDGAR_exact,BIGC,BI1.MU,Commerce.com Inc.             R,1626450.0,0,,US,^GSPC,False,
BigCommerce,BIGC,HIGH,DELISTED,post_genai,2024-11-08,2023-11-08,,,Retail,United States,https://www.bizjournals.com/austin/news/2024/11/08/layoffs-bigcommerce-restructure-austin-tech.html,EDGAR_exact,BIGC,BI1.MU,Commerce.com Inc.             R,1626450.0,0,,US,^GSPC,False,
Bilibili,BILI,MEDIUM,READY,pre_genai,2022-12-27,,,30%,Media,China,https://technode.com/2022/12/27/bilibili-reportedly-cuts-30-of-staff-across-operations-gaming-and-streaming-units/,yfinance_only,,BILI,Bilibili Inc.,,0,,US,^GSPC,True,
Bird,BIRD,MEDIUM,READY,pre_genai,2022-06-07,,138.0,23%,Transportation,United States,Internal memo,yfinance_only,,BIRD,"Allbirds, Inc.",,0,,US,^GSPC,False,insufficient_pre_event_history
Bird,BIRD,MEDIUM,READY,post_genai,2023-10-04,,,,Transportation,United States,https://techcrunch.com/2023/10/04/bird-lays-off-staff-after-spin-acquisition-to-reduce-redundancies/,yfinance_only,,BIRD,"Allbirds, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Bitfarms,BITF,MEDIUM,READY,pre_genai,2020-04-06,,,,Crypto,Canada,https://coingeek.com/job-losses-loom-at-bitfarms-due-to-coronavirus/,yfinance_only,,BITF,Bitfarms Ltd.,,0,,US,^GSPC,False,insufficient_pre_event_history
Bakkt,BKKT,MEDIUM,READY,pre_genai,2022-12-08,2024-05-03,,15%,Crypto,United States,https://bakkt.com/newsroom/a-note-from-gavin-michael-to-bakkt-employees-bakkt,EDGAR_exact,,BKKT,"Bakkt, Inc.",1820302.0,0,,US,^GSPC,True,
Bakkt,BKKT,MEDIUM,READY,post_genai,2024-05-03,2024-05-03,28.0,,Crypto,United States,https://seekingalpha.com/news/4099966-crypto-platform-bakkt-to-lay-off-28-employees,EDGAR_exact,,BKKT,"Bakkt, Inc.",1820302.0,0,,US,^GSPC,True,
Booking Holdings,BKNG,HIGH,READY,post_genai,2024-12-04,2020-10-15,60.0,,Travel,United States,https://skift.com/2024/12/04/booking-holdings-laid-off-60-employees-at-b2b-arm-as-it-resets-priorities/,EDGAR_exact,BKNG,BKNG,Booking Holdings Inc. Common St,1075531.0,0,,US,^GSPC,True,
BlackLine,BL,HIGH,READY,post_genai,2023-08-23,2023-08-23,95.0,5%,Finance,United States,https://beststocks.com/blackline-announces-workforce-reduction-to-st/,EDGAR_exact,BL,BL,"BlackLine, Inc.",1666134.0,0,,US,^GSPC,True,
Blackbaud,BLKB,MEDIUM,READY,post_genai,2023-02-14,,500.0,14%,Other,United States,https://www.postandcourier.com/business/sc-tech-employer-blackbaud-has-cut-about-500-jobs-since-last-year/article_ef9dd60a-ac9b-11ed-8c4a-bbbeb9f0cda5.html,yfinance_only,,BLKB,"Blackbaud, Inc.",,0,,US,^GSPC,True,
Blend,BLND,MEDIUM,READY,pre_genai,2022-04-19,,200.0,10%,Finance,United States,https://www.housingwire.com/articles/blend-lays-off-200-workers-as-mortgage-industry-sputters/,yfinance_only,,BLND,"Blend Labs, Inc.",,0,,US,^GSPC,False,insufficient_pre_event_history
Blend,BLND,MEDIUM,READY,post_genai,2023-08-09,,150.0,19%,Finance,United States,http://archive.fast-edgar.com/20230809/A7L2K22CZ22282Z2222G22ZZMTBIQQB2A252/,yfinance_only,,BLND,"Blend Labs, Inc.",,0,,US,^GSPC,True,
Blink Charging,BLNK,MEDIUM,READY,post_genai,2025-05-19,,,20%,Other,United States,https://blinkcharging.com/news/blink-charging-announces-workforce-reduction-to-accelerate-blinkforward-initiative-and-strengthen-global-market-position,yfinance_only,,BLNK,Blink Charging Co.,,0,,US,^GSPC,True,
Bumble,BMBL,HIGH,READY,post_genai,2024-02-27,2024-02-27,350.0,30%,Consumer,United States,https://www.cnbc.com/2024/02/27/bumble-layoffs-350-employees-or-about-37percent-of-workforce.html,EDGAR_exact,BMBL,BMBL,Bumble Inc.,1830043.0,0,,US,^GSPC,True,
Bumble,BMBL,HIGH,READY,post_genai,2025-06-25,2024-02-27,240.0,30%,Consumer,United States,https://www.cnbc.com/2025/06/25/bumble-layoffs.html,EDGAR_exact,BMBL,BMBL,Bumble Inc.,1830043.0,0,,US,^GSPC,True,
BioMarin,BMRN,MEDIUM,READY,pre_genai,2022-10-07,,120.0,4%,Healthcare,United States,https://www.fiercebiotech.com/biotech/biomarin-lays-120-employees-save-50m-year-us-hit-hardest,yfinance_only,,BMRN,BioMarin Pharmaceutical Inc.,,0,,US,^GSPC,True,
Boozt,BOOZT.ST,MEDIUM,READY,pre_genai,2022-06-09,,70.0,5%,Retail,Sweden,https://www.breakit.se/artikel/33353/sparpaket-pa-boozt-efter-vinstsmallen-sager-upp-personal,yfinance_only,,BOOZT.ST,Boozt AB,,0,,INTL,^MSCI,True,
Boozt,BOOZT.ST,MEDIUM,READY,post_genai,2025-01-13,,,10%,Retail,Sweden,https://www.breakit.se/artikel/42184/boozt-sager-upp-var-tionde-pekar-pa-ai,yfinance_only,,BOOZT.ST,Boozt AB,,0,,INTL,^MSCI,True,
Babylon,BPP.AX,MEDIUM,READY,pre_genai,2022-07-12,,100.0,,Healthcare,United Kingdom,https://www.bloomberg.com/news/articles/2022-07-12/uk-health-app-babylon-plans-job-cuts-in-bid-to-slash-costs#xj4y7vzkg,yfinance_only,,BPP.AX,BABYLONPU FPO [BPP],,0,,INTL,^AXJO,True,illiquid_many_zero_returns;
Better Therapeutics,BTTX,MEDIUM,READY,post_genai,2023-03-27,2023-03-24,,35%,Healthcare,United States,https://www.mobihealthnews.com/news/prescription-digital-therapeutics-company-better-therapeutics-announces-layoffs,EDGAR_exact,,BTTX,"Better Therapeutics, Inc.",1832415.0,0,,US,^GSPC,True,illiquid_many_zero_returns;
Beyond Meat,BYND,HIGH,READY,pre_genai,2022-08-03,2023-11-08,40.0,4%,Food,United States,https://www.bloomberg.com/news/articles/2022-08-03/beyond-meat-eliminates-about-40-positions-in-cost-cutting-move,EDGAR_exact,BYND,BYND,"Beyond Meat, Inc.",1655210.0,0,,US,^GSPC,True,
Beyond Meat,BYND,HIGH,READY,post_genai,2023-11-02,2023-11-08,65.0,8%,Food,United States,https://investors.beyondmeat.com/news-releases/news-release-details/beyond-meatr-provides-select-third-quarter-financial-results,EDGAR_exact,BYND,BYND,"Beyond Meat, Inc.",1655210.0,0,,US,^GSPC,True,
BuzzFeed,BZFD,MEDIUM,READY,pre_genai,2022-12-06,2023-04-20,180.0,12%,Media,United States,https://variety.com/2022/digital/news/buzzfeed-layoffs-12-percent-employees-1235451552/,EDGAR_exact,,BZFD,"BuzzFeed, Inc.",1828972.0,0,,US,^GSPC,True,
BuzzFeed,BZFD,MEDIUM,READY,post_genai,2024-02-21,2023-04-20,,16%,Media,United States,https://variety.com/2024/digital/news/buzzfeed-sells-complex-ntwrk-layoffs-1235918498/,EDGAR_exact,,BZFD,"BuzzFeed, Inc.",1828972.0,0,,US,^GSPC,True,
CarGurus,CARG,MEDIUM,READY,pre_genai,2020-04-16,,130.0,13%,Transportation,United States,https://layoffs.fyi/2020/05/04/cargurus-laid-off-130-employees/,yfinance_only,,CARG,"CarGurus, Inc.",,0,,US,^GSPC,True,
Cardlytics,CDLX,HIGH,READY,pre_genai,2022-11-14,2022-11-14,51.0,,Marketing,United States,https://www.marketscreener.com/quote/stock/CARDLYTICS-INC-40680969/news/Cardlytics-to-Terminate-51-Employees-Appoints-John-Balen-Chairman-Shares-up-After-Hours-42312731/,EDGAR_exact,CDLX,CDLX,"Cardlytics, Inc. Common Stock",1666071.0,0,,US,^GSPC,True,
Codexis,CDXS,HIGH,READY,pre_genai,2022-11-29,2023-11-03,,18%,Healthcare,United States,https://www.codexis.com/investors/news-events/press-releases/detail/342/codexis-provides-update-on-prioritized-corporate-strategy,EDGAR_exact,CDXS,CDXS,"Codexis, Inc.",1200375.0,0,,US,^GSPC,True,
Confluent,CFLT,HIGH,READY,post_genai,2023-01-26,2023-01-26,221.0,8%,Data,United States,https://investors.confluent.io/node/8216/html,EDGAR_exact,CFLT,8QR.DU,Confluent Inc.                R,1699838.0,0,,US,^GSPC,True,
ContraFect,CFRXQ,HIGH,READY,pre_genai,2022-08-15,2023-11-15,16.0,37%,Healthcare,United States,https://www.benzinga.com/general/biotech/22/08/28497436/contrafect-cuts-workforce-after-trial-setback,EDGAR_exact,CFRXQ,CFRXQ,ContraFect Corporation,1478069.0,0,,US,^GSPC,True,
Chegg,CHGG,HIGH,READY,post_genai,2023-06-12,2024-11-12,80.0,4%,Education,United States,https://www.bloomberg.com/news/articles/2023-06-12/chegg-slashes-4-of-workforce-following-shift-to-embrace-ai#xj4y7vzkg,EDGAR_exact,CHGG,CHGG,"Chegg, Inc.",1364954.0,0,,US,^GSPC,True,
Chegg,CHGG,HIGH,READY,post_genai,2024-06-17,2024-11-12,441.0,23%,Education,United States,https://www.businesswire.com/news/home/20240617323391/en/Chegg-Announces-Restructuring-Plan-and-New-Vision-for-Growth,EDGAR_exact,CHGG,CHGG,"Chegg, Inc.",1364954.0,0,,US,^GSPC,True,
Chegg,CHGG,HIGH,READY,post_genai,2025-05-12,2024-11-12,248.0,22%,Education,United States,https://www.reuters.com/world/americas/chegg-lay-off-22-workforce-ai-tools-shake-up-edtech-industry-2025-05-12/,EDGAR_exact,CHGG,CHGG,"Chegg, Inc.",1364954.0,0,,US,^GSPC,True,
Chewy,CHWY,MEDIUM,READY,post_genai,2023-11-14,,200.0,,Retail,United States,https://techcrunch.com/2023/11/14/online-pet-goods-retailer-chewy-lays-off-200-employees/,yfinance_only,,CHWY,"Chewy, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Cint,CINT,MEDIUM,READY,post_genai,2024-07-01,,,,Data,Sweden,https://investors.cint.com/en/press/organizational-changes-cint-group-2248206,yfinance_only,,CINT,CI&T Inc,,0,,US,^GSPC,True,
Cellebrite,CLBT,MEDIUM,READY,post_genai,2025-12-03,,20.0,1%,Other,Israel,https://www.calcalistech.com/ctechnews/article/izmghyvm1,yfinance_only,,CLBT,Cellebrite DI Ltd.,,0,,US,^GSPC,True,
Cimpress,CMPR,MEDIUM,READY,post_genai,2023-03-23,,500.0,,Retail,France,https://www.marketwatch.com/story/cimpress-plans-to-cut-about-500-jobs-768d3efc,yfinance_only,,CMPR,Cimpress PLC,,0,,US,^GSPC,True,
Capital One,COF,MEDIUM,READY,post_genai,2023-01-19,,1100.0,,Finance,United States,https://www.reuters.com/technology/capital-one-scraps-1100-tech-positions-source-2023-01-19/,yfinance_only,,COF,Capital One Financial Corporati,,0,,US,^GSPC,True,
Coherent,COHR,MEDIUM,READY,post_genai,2023-03-16,,108.0,,Manufacturing,United States,https://www.siliconvalley.com/2023/03/16/coherent-fremont-job-cut-tech-layoff-google-facebook-twitter-economy/,yfinance_only,,COHR,Coherent Corp.,,0,,US,^GSPC,True,
Coinbase,COIN,HIGH,READY,pre_genai,2022-06-14,2023-05-04,1100.0,18%,Crypto,United States,https://www.cnbc.com/2022/06/14/coinbase-lays-off-18percent-as-execs-prepare-for-recession-crypto-winter.html,EDGAR_exact,COIN,COIN,"Coinbase Global, Inc.",1679788.0,0,,US,^GSPC,True,
Compass,COMP,HIGH,READY,pre_genai,2022-06-14,2023-01-05,450.0,10%,Real Estate,United States,https://www.bloomberg.com/news/articles/2022-06-14/compass-to-cut-about-10-of-workforce-amid-us-housing-slowdown#xj4y7vzkg,EDGAR_exact,COMP,COMP,"Compass, Inc.",1563190.0,0,,US,^GSPC,True,
Core Scientific,CORZ,MEDIUM,READY,pre_genai,2022-08-12,,,10%,Crypto,United States,https://blockworks.co/crypto-miner-core-scientific-downsizing-after-840m-impairment-charge/,yfinance_only,,CORZ,"Core Scientific, Inc.",,0,,US,^GSPC,False,event_date_too_far_from_trading
Coursera,COUR,MEDIUM,READY,pre_genai,2022-11-09,,,,Education,United States,https://blog.coursera.org/changes-to-the-coursera-team/,yfinance_only,,COUR,"Coursera, Inc.",,0,,US,^GSPC,True,
Coursera,COUR,MEDIUM,READY,post_genai,2024-10-25,,150.0,10%,Education,United States,https://www.classcentral.com/report/cousera-layoffs-2024/,yfinance_only,,COUR,"Coursera, Inc.",,0,,US,^GSPC,True,
